"StatID","TeamID","PlayerID","SeasonType","Season","Name","Team","Position","Started","GameID","OpponentID","Opponent","Day","DateTime","HomeOrAway","Minutes","Seconds","FieldGoalsMade","FieldGoalsAttempted","FieldGoalsPercentage","EffectiveFieldGoalsPercentage","TwoPointersMade","TwoPointersAttempted","TwoPointersPercentage","ThreePointersMade","ThreePointersAttempted","ThreePointersPercentage","FreeThrowsMade","FreeThrowsAttempted","FreeThrowsPercentage","OffensiveRebounds","DefensiveRebounds","Rebounds","Assists","Steals","BlockedShots","Turnovers","PersonalFouls","Points","TrueShootingAttempts","TrueShootingPercentage","PlusMinus"
300,22,20000543,1,2015,"Dwight Howard","HOU","C",1,59,27,"LAL","2014-10-28","2014-10-28T22:30:00","AWAY",20,34,3,5,60,60,3,5,60,0,0,0,7,16,43.8,3,8,11,1,0,1,1,5,13,12.04,54.2,20
304,22,20000545,1,2015,"Jason Terry","HOU","G",0,59,27,"LAL","2014-10-28","2014-10-28T22:30:00","AWAY",21,23,3,5,60,80,1,2,50,2,3,66.7,0,0,0,0,0,0,1,0,0,1,0,8,5,80,27
343,13,20000729,1,2015,"Luis Scola","IND","F",1,60,7,"PHI","2014-10-29","2014-10-29T19:00:00","HOME",24,44,5,9,55.6,55.6,5,9,55.6,0,0,0,0,2,0,3,3,6,2,2,0,4,4,10,9.88,50,-11
345,13,20000731,1,2015,"Roy Hibbert","IND","C",1,60,7,"PHI","2014-10-29","2014-10-29T19:00:00","HOME",32,17,6,8,75,75,6,8,75,0,0,0,10,13,76.9,3,5,8,0,0,7,3,2,22,13.72,81.5,18
388,8,20000586,1,2015,"Joe Johnson","BKN","F",1,62,9,"BOS","2014-10-29","2014-10-29T19:30:00","AWAY",34,27,7,19,36.8,42.1,5,14,35.7,2,5,40,3,5,60,2,4,6,3,1,0,2,4,19,21.2,45.2,-30
410,9,20000557,1,2015,"Brandon Bass","BOS","FC",0,62,8,"BKN","2014-10-29","2014-10-29T19:30:00","HOME",15,49,4,7,57.1,57.1,4,6,66.7,0,1,0,0,0,0,1,1,2,1,2,0,3,0,8,7,57.1,3
419,1,20000438,1,2015,"Paul Pierce","WAS","F",1,63,4,"MIA","2014-10-29","2014-10-29T19:30:00","AWAY",32,42,6,10,60,60,5,7,71.4,1,3,33.3,4,5,80,0,6,6,5,2,0,1,3,17,12.2,70.8,-2
425,1,20000767,1,2015,"Andre Miller","WAS","G",0,63,4,"MIA","2014-10-29","2014-10-29T19:30:00","AWAY",10,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,-11
435,4,20000771,1,2015,"Chris Bosh","MIA","C",1,63,1,"WAS","2014-10-29","2014-10-29T19:30:00","HOME",39,8,9,18,50,55.6,6,14,42.9,3,4,75,5,5,100,4,11,15,4,1,1,3,1,26,20.2,65,12
436,4,20000772,1,2015,"Dwyane Wade","MIA","G",1,63,1,"WAS","2014-10-29","2014-10-29T19:30:00","HOME",31,26,8,16,50,56.2,6,13,46.2,2,3,66.7,3,3,100,0,1,1,3,2,0,2,2,21,17.32,60,9
438,4,20000773,1,2015,"Mario Chalmers","MIA","G",0,63,1,"WAS","2014-10-29","2014-10-29T19:30:00","HOME",25,29,3,7,42.9,57.1,2,4,50,1,3,33.3,1,1,100,0,4,4,4,1,0,3,5,8,7.44,53.3,1
448,3,20000602,1,2015,"Paul Millsap","ATL","F",1,64,10,"TOR","2014-10-29","2014-10-29T19:30:00","AWAY",32,8,4,13,30.8,30.8,4,11,36.4,0,2,0,5,9,55.6,5,5,10,5,1,0,4,3,13,16.96,38.2,-14
454,3,20000615,1,2015,"Thabo Sefolosha","ATL","GF",0,64,10,"TOR","2014-10-29","2014-10-29T19:30:00","AWAY",16,32,0,3,0,0,0,2,0,0,1,0,0,0,0,0,2,2,2,0,1,1,1,0,3,0,-5
536,14,20000546,1,2015,"Josh Smith","DET","F",1,67,20,"DEN","2014-10-29","2014-10-29T21:00:00","AWAY",35,50,9,22,40.9,40.9,9,19,47.4,0,3,0,7,11,63.6,1,4,5,3,1,2,2,5,25,26.84,46.3,-13
568,22,20000543,1,2015,"Dwight Howard","HOU","C",1,68,17,"UTA","2014-10-29","2014-10-29T21:00:00","AWAY",31,54,10,16,62.5,62.5,10,16,62.5,0,0,0,2,3,66.7,3,7,10,0,1,2,6,6,22,17.32,62.9,7
572,22,20000545,1,2015,"Jason Terry","HOU","G",0,68,17,"UTA","2014-10-29","2014-10-29T21:00:00","AWAY",21,16,3,5,60,80,1,2,50,2,3,66.7,0,0,0,0,0,0,0,0,0,2,1,8,5,80,-1
631,26,20000487,1,2015,"Andre Iguodala","GS","GF",0,70,30,"SAC","2014-10-29","2014-10-29T22:00:00","AWAY",29,15,1,6,16.7,16.7,1,2,50,0,4,0,0,2,0,0,3,3,2,3,0,2,2,2,6.88,14.3,25
632,26,20000491,1,2015,"Marreese Speights","GS","FC",0,70,30,"SAC","2014-10-29","2014-10-29T22:00:00","AWAY",17,49,8,13,61.5,61.5,8,13,61.5,0,0,0,0,0,0,2,3,5,2,0,0,3,2,16,13,61.5,-1
659,18,20000877,1,2015,"Russell Westbrook","OKC","G",1,71,19,"POR","2014-10-29","2014-10-29T22:30:00","AWAY",32,39,11,26,42.3,46.2,10,24,41.7,1,2,50,15,16,93.8,2,1,3,6,3,0,2,3,38,33.04,57.6,-4
662,18,20000879,1,2015,"Nick Collison","OKC","FC",0,71,19,"POR","2014-10-29","2014-10-29T22:30:00","AWAY",19,28,1,5,20,20,1,2,50,0,3,0,0,1,0,0,3,3,3,2,0,0,4,2,5.44,18.2,-14
686,1,20000438,1,2015,"Paul Pierce","WAS","F",1,72,5,"ORL","2014-10-30","2014-10-30T19:00:00","AWAY",30,16,6,13,46.2,53.8,4,11,36.4,2,2,100,2,2,100,1,3,4,1,2,0,1,4,16,13.88,57.1,2
693,1,20000767,1,2015,"Andre Miller","WAS","G",0,72,5,"ORL","2014-10-30","2014-10-30T19:00:00","AWAY",11,17,0,1,0,0,0,1,0,0,0,0,2,2,100,0,3,3,1,0,0,1,0,2,1.88,50,-7
729,12,20000571,1,2015,"LeBron James","CLE","F",1,73,6,"NY","2014-10-30","2014-10-30T20:00:00","HOME",43,14,5,15,33.3,40,4,10,40,1,5,20,6,7,85.7,0,5,5,4,0,0,8,3,17,18.08,47.2,-13
744,14,20000546,1,2015,"Josh Smith","DET","F",1,74,16,"MIN","2014-10-30","2014-10-30T20:00:00","AWAY",29,56,5,16,31.2,31.2,5,14,35.7,0,2,0,0,0,0,2,5,7,4,0,2,3,4,10,16,31.2,-16
808,18,20000877,1,2015,"Russell Westbrook","OKC","G",1,76,28,"LAC","2014-10-30","2014-10-30T22:30:00","AWAY",8,43,1,3,33.3,33.3,1,2,50,0,1,0,0,0,0,0,0,0,4,1,0,3,2,2,3,33.3,-3
812,18,20000879,1,2015,"Nick Collison","OKC","FC",0,76,28,"LAC","2014-10-30","2014-10-30T22:30:00","AWAY",15,18,2,5,40,40,2,4,50,0,1,0,2,2,100,0,6,6,0,1,1,3,2,6,5.88,50,-3
822,28,20000664,1,2015,"Chris Paul","LAC","G",1,76,18,"OKC","2014-10-30","2014-10-30T22:30:00","HOME",37,36,9,18,50,55.6,8,15,53.3,1,3,33.3,3,7,42.9,2,2,4,7,3,1,0,3,22,21.08,52.4,0
823,28,20000665,1,2015,"J.J. Redick","LAC","G",1,76,18,"OKC","2014-10-30","2014-10-30T22:30:00","HOME",29,34,1,10,10,20,0,3,0,1,7,14.3,2,2,100,0,0,0,0,0,0,2,2,5,10.88,22.7,-7
836,21,20000633,1,2015,"Marc Gasol","MEM","C",1,77,13,"IND","2014-10-31","2014-10-31T19:00:00","AWAY",32,50,9,16,56.2,56.2,9,16,56.2,0,0,0,2,3,66.7,0,6,6,2,2,2,2,5,20,17.32,57.1,2
837,21,20000635,1,2015,"Mike Conley","MEM","G",1,77,13,"IND","2014-10-31","2014-10-31T19:00:00","AWAY",33,13,6,19,31.6,42.1,3,11,27.3,3,8,37.5,2,3,66.7,0,2,2,4,1,0,4,2,17,20.32,41.5,11
838,21,20000634,1,2015,"Courtney Lee","MEM","G",1,77,13,"IND","2014-10-31","2014-10-31T19:00:00","AWAY",16,11,4,5,80,80,3,4,75,1,1,100,3,3,100,1,3,4,2,0,0,0,1,12,6.32,92.3,0
848,13,20000729,1,2015,"Luis Scola","IND","F",1,77,21,"MEM","2014-10-31","2014-10-31T19:00:00","HOME",18,33,1,3,33.3,33.3,1,3,33.3,0,0,0,0,0,0,3,2,5,1,0,0,5,1,2,3,33.3,-23
850,13,20000731,1,2015,"Roy Hibbert","IND","C",1,77,21,"MEM","2014-10-31","2014-10-31T19:00:00","HOME",26,58,4,9,44.4,44.4,4,9,44.4,0,0,0,0,2,0,1,7,8,1,0,1,2,3,8,9.88,40,-12
863,12,20000571,1,2015,"LeBron James","CLE","F",1,78,11,"CHI","2014-10-31","2014-10-31T20:00:00","AWAY",41,40,14,30,46.7,46.7,13,27,48.1,1,3,33.3,7,9,77.8,1,7,8,5,4,1,3,1,36,33.96,52.9,-3
922,24,20000647,1,2015,"Tim Duncan","SA","F",1,80,29,"PHO","2014-10-31","2014-10-31T22:00:00","AWAY",30,20,6,11,54.5,54.5,6,11,54.5,0,0,0,4,6,66.7,1,8,9,2,0,0,1,0,16,13.64,59.3,3
925,24,20000649,1,2015,"Tony Parker","SA","G",1,80,29,"PHO","2014-10-31","2014-10-31T22:00:00","AWAY",37,43,8,16,50,56.2,6,14,42.9,2,2,100,1,2,50,0,2,2,6,0,0,4,1,19,16.88,55.9,-4
927,24,20000651,1,2015,"Boris Diaw","SA","FC",0,80,29,"PHO","2014-10-31","2014-10-31T22:00:00","AWAY",28,51,6,14,42.9,42.9,5,8,62.5,1,6,16.7,0,0,0,1,5,6,2,0,0,0,4,13,14,46.4,-11
984,28,20000664,1,2015,"Chris Paul","LAC","G",1,82,27,"LAL","2014-10-31","2014-10-31T22:30:00","AWAY",37,1,2,9,22.2,22.2,1,4,25,1,5,20,7,8,87.5,0,2,2,10,2,0,1,4,12,12.52,48,7
985,28,20000665,1,2015,"J.J. Redick","LAC","G",1,82,27,"LAL","2014-10-31","2014-10-31T22:30:00","AWAY",33,24,3,9,33.3,44.4,2,3,66.7,1,6,16.7,8,8,100,0,3,3,3,2,0,1,1,15,12.52,60,11
1072,4,20000771,1,2015,"Chris Bosh","MIA","C",1,85,7,"PHI","2014-11-01","2014-11-01T19:00:00","AWAY",33,1,9,17,52.9,58.8,7,12,58.3,2,5,40,10,11,90.9,3,5,8,4,2,0,3,2,30,21.84,68.2,10
1073,4,20000772,1,2015,"Dwyane Wade","MIA","G",1,85,7,"PHI","2014-11-01","2014-11-01T19:00:00","AWAY",32,36,4,18,22.2,22.2,4,17,23.5,0,1,0,1,3,33.3,1,2,3,10,3,0,6,1,9,19.32,23.1,13
1075,4,20000773,1,2015,"Mario Chalmers","MIA","G",0,85,7,"PHI","2014-11-01","2014-11-01T19:00:00","AWAY",25,11,6,9,66.7,77.8,4,7,57.1,2,2,100,6,10,60,0,2,2,4,4,0,0,1,20,13.4,74.1,18
1115,1,20000438,1,2015,"Paul Pierce","WAS","F",1,86,15,"MIL","2014-11-01","2014-11-01T19:00:00","HOME",16,48,0,3,0,0,0,2,0,0,1,0,2,2,100,1,2,3,4,1,0,1,2,2,3.88,25,9
1121,1,20000767,1,2015,"Andre Miller","WAS","G",0,86,15,"MIL","2014-11-01","2014-11-01T19:00:00","HOME",10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,-14
1131,21,20000633,1,2015,"Marc Gasol","MEM","C",1,87,2,"CHA","2014-11-01","2014-11-01T19:00:00","AWAY",35,39,9,18,50,50,9,18,50,0,0,0,4,5,80,2,6,8,2,0,0,4,5,22,20.2,55,9
1133,21,20000635,1,2015,"Mike Conley","MEM","G",1,87,2,"CHA","2014-11-01","2014-11-01T19:00:00","AWAY",33,43,3,14,21.4,21.4,3,11,27.3,0,3,0,3,3,100,0,4,4,7,1,0,3,2,9,15.32,29,-4
1158,13,20000729,1,2015,"Luis Scola","IND","F",1,88,3,"ATL","2014-11-01","2014-11-01T19:30:00","AWAY",26,6,5,9,55.6,55.6,5,9,55.6,0,0,0,2,3,66.7,4,6,10,0,1,0,3,4,12,10.32,57.1,-11
1159,13,20000731,1,2015,"Roy Hibbert","IND","C",1,88,3,"ATL","2014-11-01","2014-11-01T19:30:00","AWAY",35,2,4,8,50,50,4,8,50,0,0,0,6,6,100,1,11,12,2,0,3,1,2,14,10.64,66.7,-3
1172,3,20000602,1,2015,"Paul Millsap","ATL","F",1,88,13,"IND","2014-11-01","2014-11-01T19:30:00","HOME",34,0,5,9,55.6,66.7,4,6,66.7,1,3,33.3,2,4,50,0,3,3,2,2,1,2,4,13,10.76,59.1,4
1180,3,20000615,1,2015,"Thabo Sefolosha","ATL","GF",0,88,13,"IND","2014-11-01","2014-11-01T19:30:00","HOME",14,9,1,5,20,20,1,4,25,0,1,0,1,2,50,0,5,5,1,1,1,0,3,3,5.88,25,8
1187,8,20000586,1,2015,"Joe Johnson","BKN","F",1,89,14,"DET","2014-11-01","2014-11-01T19:30:00","AWAY",38,57,14,23,60.9,69.6,11,15,73.3,3,8,37.5,3,3,100,1,7,8,6,0,0,0,1,34,24.32,69.4,17
1202,14,20000546,1,2015,"Josh Smith","DET","F",1,89,8,"BKN","2014-11-01","2014-11-01T19:30:00","HOME",43,59,6,15,40,40,6,14,42.9,0,1,0,2,8,25,3,6,9,5,0,1,1,1,14,18.52,37.8,-7
1223,9,20000557,1,2015,"Brandon Bass","BOS","FC",0,90,22,"HOU","2014-11-01","2014-11-01T20:00:00","AWAY",20,22,4,8,50,50,4,7,57.1,0,1,0,0,0,0,2,3,5,0,1,0,0,1,8,8,50,-8
1234,22,20000543,1,2015,"Dwight Howard","HOU","C",1,90,9,"BOS","2014-11-01","2014-11-01T20:00:00","HOME",33,2,5,9,55.6,55.6,5,9,55.6,0,0,0,4,10,40,0,8,8,4,0,2,0,5,14,13.4,51.9,13
1238,22,20000545,1,2015,"Jason Terry","HOU","G",0,90,9,"BOS","2014-11-01","2014-11-01T20:00:00","HOME",22,56,2,5,40,60,0,0,0,2,5,40,1,1,100,0,1,1,1,1,2,1,1,7,5.44,63.6,10
1297,18,20000879,1,2015,"Nick Collison","OKC","FC",0,92,20,"DEN","2014-11-01","2014-11-01T20:00:00","HOME",24,4,0,3,0,0,0,2,0,0,1,0,2,2,100,0,7,7,4,0,1,0,0,2,3.88,25,9
1356,26,20000487,1,2015,"Andre Iguodala","GS","GF",0,94,27,"LAL","2014-11-01","2014-11-01T22:30:00","HOME",32,40,4,8,50,50,3,4,75,1,4,25,0,0,0,1,3,4,6,2,0,4,4,9,8,56.2,22
1360,26,20000491,1,2015,"Marreese Speights","GS","FC",0,94,27,"LAL","2014-11-01","2014-11-01T22:30:00","HOME",4,55,1,2,50,50,1,2,50,0,0,0,0,0,0,1,2,3,0,0,0,0,1,2,2,50,-6
1383,28,20000664,1,2015,"Chris Paul","LAC","G",1,95,30,"SAC","2014-11-02","2014-11-02T15:30:00","HOME",37,26,6,12,50,58.3,4,7,57.1,2,5,40,2,2,100,1,4,5,11,4,1,0,3,16,12.88,61.5,-13
1384,28,20000665,1,2015,"J.J. Redick","LAC","G",1,95,30,"SAC","2014-11-02","2014-11-02T15:30:00","HOME",32,32,4,14,28.6,35.7,2,4,50,2,10,20,2,2,100,0,2,2,1,1,0,1,1,12,14.88,40,-6
1412,4,20000771,1,2015,"Chris Bosh","MIA","C",1,96,10,"TOR","2014-11-02","2014-11-02T18:00:00","HOME",37,53,5,13,38.5,46.2,4,11,36.4,1,2,50,10,13,76.9,1,10,11,4,1,0,3,0,21,18.72,56.8,4
1413,4,20000772,1,2015,"Dwyane Wade","MIA","G",1,96,10,"TOR","2014-11-02","2014-11-02T18:00:00","HOME",31,20,7,11,63.6,72.7,6,10,60,1,1,100,4,6,66.7,4,7,11,7,0,2,3,2,19,13.64,70.4,10
1415,4,20000773,1,2015,"Mario Chalmers","MIA","G",0,96,10,"TOR","2014-11-02","2014-11-02T18:00:00","HOME",23,55,3,10,30,40,2,4,50,1,6,16.7,5,6,83.3,1,3,4,3,1,0,2,6,12,12.64,48,-7
1460,26,20000487,1,2015,"Andre Iguodala","GS","GF",0,98,19,"POR","2014-11-02","2014-11-02T21:00:00","AWAY",31,39,2,6,33.3,33.3,2,5,40,0,1,0,1,2,50,1,5,6,5,1,0,1,1,5,6.88,35.7,-7
1464,26,20000491,1,2015,"Marreese Speights","GS","FC",0,98,19,"POR","2014-11-02","2014-11-02T21:00:00","AWAY",12,17,2,5,40,40,2,5,40,0,0,0,0,0,0,0,2,2,0,0,0,1,2,4,5,40,2
1487,22,20000543,1,2015,"Dwight Howard","HOU","C",1,99,7,"PHI","2014-11-03","2014-11-03T19:00:00","AWAY",36,2,5,8,62.5,62.5,5,8,62.5,0,0,0,1,4,25,7,7,14,3,3,4,5,5,11,9.76,55,2
1490,22,20000545,1,2015,"Jason Terry","HOU","G",0,99,7,"PHI","2014-11-03","2014-11-03T19:00:00","AWAY",22,40,3,8,37.5,50,1,3,33.3,2,5,40,0,0,0,0,1,1,0,1,0,0,1,8,8,50,2
1522,18,20000879,1,2015,"Nick Collison","OKC","FC",0,100,8,"BKN","2014-11-03","2014-11-03T19:30:00","AWAY",19,0,1,5,20,20,1,4,25,0,1,0,1,2,50,2,1,3,0,0,0,0,3,3,5.88,25,-12
1530,8,20000586,1,2015,"Joe Johnson","BKN","F",1,100,18,"OKC","2014-11-03","2014-11-03T19:30:00","HOME",27,49,5,10,50,60,3,8,37.5,2,2,100,1,2,50,0,6,6,6,0,0,1,0,13,10.88,59.1,16
1562,21,20000633,1,2015,"Marc Gasol","MEM","C",1,101,23,"NO","2014-11-03","2014-11-03T20:00:00","HOME",39,59,4,10,40,40,4,10,40,0,0,0,8,12,66.7,3,8,11,2,0,3,1,3,16,15.28,51.6,10
1563,21,20000635,1,2015,"Mike Conley","MEM","G",1,101,23,"NO","2014-11-03","2014-11-03T20:00:00","HOME",30,14,2,10,20,20,2,9,22.2,0,1,0,7,7,100,0,3,3,5,2,2,2,2,11,13.08,42.3,19
1582,9,20000557,1,2015,"Brandon Bass","BOS","FC",0,102,25,"DAL","2014-11-03","2014-11-03T20:30:00","AWAY",9,1,0,3,0,0,0,3,0,0,0,0,2,2,100,0,1,1,0,0,0,1,1,2,3.88,25,-11
1651,28,20000664,1,2015,"Chris Paul","LAC","G",1,104,17,"UTA","2014-11-03","2014-11-03T22:30:00","HOME",35,58,5,12,41.7,50,4,10,40,1,2,50,2,2,100,0,10,10,12,2,1,2,2,13,12.88,50,9
1652,28,20000665,1,2015,"J.J. Redick","LAC","G",1,104,17,"UTA","2014-11-03","2014-11-03T22:30:00","HOME",15,8,2,6,33.3,50,0,1,0,2,5,40,1,2,50,0,3,3,2,0,0,2,1,7,6.88,50,-6
1679,13,20000729,1,2015,"Luis Scola","IND","F",1,105,15,"MIL","2014-11-04","2014-11-04T19:00:00","HOME",18,3,1,4,25,25,1,4,25,0,0,0,0,0,0,1,8,9,1,2,0,2,4,2,4,25,-14
1680,13,20000731,1,2015,"Roy Hibbert","IND","C",1,105,15,"MIL","2014-11-04","2014-11-04T19:00:00","HOME",35,14,7,10,70,70,7,10,70,0,0,0,2,4,50,1,6,7,1,0,5,2,2,16,11.76,66.7,0
1695,22,20000543,1,2015,"Dwight Howard","HOU","C",1,106,4,"MIA","2014-11-04","2014-11-04T19:30:00","AWAY",38,0,10,16,62.5,62.5,10,16,62.5,0,0,0,6,11,54.5,3,7,10,0,1,0,5,4,26,20.84,61.9,27
1699,22,20000545,1,2015,"Jason Terry","HOU","G",0,106,4,"MIA","2014-11-04","2014-11-04T19:30:00","AWAY",18,39,1,4,25,50,0,1,0,1,3,33.3,0,0,0,1,0,1,1,1,0,0,2,3,4,37.5,4
1710,4,20000771,1,2015,"Chris Bosh","MIA","C",1,106,22,"HOU","2014-11-04","2014-11-04T19:30:00","HOME",30,1,8,14,57.1,64.3,6,10,60,2,4,50,3,5,60,2,6,8,1,2,0,2,3,21,16.2,65.6,-11
1711,4,20000772,1,2015,"Dwyane Wade","MIA","G",1,106,22,"HOU","2014-11-04","2014-11-04T19:30:00","HOME",31,8,7,11,63.6,63.6,7,9,77.8,0,2,0,5,5,100,1,1,2,3,0,1,3,2,19,13.2,73.1,-19
1714,4,20000773,1,2015,"Mario Chalmers","MIA","G",0,106,22,"HOU","2014-11-04","2014-11-04T19:30:00","HOME",29,24,4,12,33.3,41.7,2,6,33.3,2,6,33.3,2,5,40,2,3,5,3,1,0,5,1,12,14.2,42.9,-8
1723,1,20000438,1,2015,"Paul Pierce","WAS","F",1,107,6,"NY","2014-11-04","2014-11-04T19:30:00","AWAY",27,57,5,10,50,60,2,5,40,3,5,60,4,5,80,0,5,5,3,2,2,0,3,17,12.2,70.8,14
1731,1,20000767,1,2015,"Andre Miller","WAS","G",0,107,6,"NY","2014-11-04","2014-11-04T19:30:00","AWAY",16,45,6,10,60,60,6,10,60,0,0,0,0,0,0,0,2,2,3,1,0,1,1,12,10,60,1
1759,18,20000879,1,2015,"Nick Collison","OKC","FC",0,108,10,"TOR","2014-11-04","2014-11-04T19:30:00","AWAY",26,38,4,7,57.1,71.4,2,3,66.7,2,4,50,1,2,50,2,6,8,1,0,1,2,3,11,7.88,68.8,-7
1842,12,20000571,1,2015,"LeBron James","CLE","F",1,111,19,"POR","2014-11-04","2014-11-04T22:00:00","AWAY",34,56,4,12,33.3,41.7,2,8,25,2,4,50,1,1,100,1,6,7,7,1,0,3,2,11,12.44,44,-15
1933,4,20000771,1,2015,"Chris Bosh","MIA","C",1,114,2,"CHA","2014-11-05","2014-11-05T19:00:00","AWAY",37,35,7,18,38.9,44.4,6,12,50,1,6,16.7,8,8,100,2,11,13,1,1,0,2,1,23,21.52,53.5,-5
1934,4,20000772,1,2015,"Dwyane Wade","MIA","G",1,114,2,"CHA","2014-11-05","2014-11-05T19:00:00","AWAY",33,12,9,18,50,50,9,16,56.2,0,2,0,7,8,87.5,2,2,4,7,1,1,3,3,25,21.52,58.1,-1
1936,4,20000773,1,2015,"Mario Chalmers","MIA","G",0,114,2,"CHA","2014-11-05","2014-11-05T19:00:00","AWAY",32,0,2,8,25,25,2,6,33.3,0,2,0,2,4,50,0,1,1,3,1,0,2,4,6,9.76,30,-9
1983,9,20000557,1,2015,"Brandon Bass","BOS","FC",0,115,10,"TOR","2014-11-05","2014-11-05T19:30:00","HOME",13,7,1,3,33.3,33.3,1,3,33.3,0,0,0,1,1,100,0,3,3,1,0,0,2,2,3,3.44,42.9,-15
2007,14,20000546,1,2015,"Josh Smith","DET","F",1,116,6,"NY","2014-11-05","2014-11-05T19:30:00","HOME",33,38,2,17,11.8,11.8,2,16,12.5,0,1,0,4,6,66.7,4,6,10,5,3,2,1,2,8,19.64,20.5,-6
2036,8,20000586,1,2015,"Joe Johnson","BKN","F",1,117,16,"MIN","2014-11-05","2014-11-05T19:30:00","HOME",30,59,9,17,52.9,58.8,8,13,61.5,1,4,25,3,4,75,1,2,3,2,0,0,3,4,22,18.76,57.9,-7
2081,13,20000729,1,2015,"Luis Scola","IND","F",1,119,1,"WAS","2014-11-05","2014-11-05T20:00:00","AWAY",22,43,3,6,50,50,3,6,50,0,0,0,0,0,0,0,7,7,3,1,1,0,3,6,6,50,-3
2082,13,20000731,1,2015,"Roy Hibbert","IND","C",1,119,1,"WAS","2014-11-05","2014-11-05T20:00:00","AWAY",31,28,0,7,0,0,0,6,0,0,1,0,2,2,100,2,7,9,4,0,5,1,2,2,7.88,12.5,-4
2095,1,20000438,1,2015,"Paul Pierce","WAS","F",1,119,13,"IND","2014-11-05","2014-11-05T20:00:00","HOME",37,10,3,15,20,20,3,11,27.3,0,4,0,5,5,100,0,4,4,2,1,1,1,2,11,17.2,32.4,16
2103,1,20000767,1,2015,"Andre Miller","WAS","G",0,119,13,"IND","2014-11-05","2014-11-05T20:00:00","HOME",10,6,1,2,50,50,1,2,50,0,0,0,0,0,0,1,1,2,1,0,0,0,2,2,2,50,-5
2110,3,20000602,1,2015,"Paul Millsap","ATL","F",1,120,24,"SA","2014-11-05","2014-11-05T20:30:00","AWAY",35,29,8,18,44.4,44.4,8,16,50,0,2,0,1,1,100,2,5,7,3,5,2,1,4,17,18.44,45.9,-5
2115,3,20000615,1,2015,"Thabo Sefolosha","ATL","GF",0,120,24,"SA","2014-11-05","2014-11-05T20:30:00","AWAY",17,8,0,1,0,0,0,0,0,0,1,0,4,4,100,1,3,4,2,2,2,0,1,4,2.76,66.7,5
2125,24,20000647,1,2015,"Tim Duncan","SA","F",1,120,3,"ATL","2014-11-05","2014-11-05T20:30:00","HOME",34,45,5,12,41.7,41.7,5,12,41.7,0,0,0,7,12,58.3,5,8,13,4,3,6,0,2,17,17.28,48.6,5
2128,24,20000649,1,2015,"Tony Parker","SA","G",1,120,3,"ATL","2014-11-05","2014-11-05T20:30:00","HOME",37,21,7,12,58.3,58.3,7,11,63.6,0,1,0,3,5,60,0,3,3,7,0,0,7,3,17,14.2,60.7,2
2130,24,20000651,1,2015,"Boris Diaw","SA","FC",0,120,3,"ATL","2014-11-05","2014-11-05T20:30:00","HOME",33,31,4,10,40,40,4,7,57.1,0,3,0,3,5,60,1,4,5,4,0,1,1,1,11,12.2,45.8,7
2142,21,20000633,1,2015,"Marc Gasol","MEM","C",1,121,29,"PHO","2014-11-05","2014-11-05T21:00:00","AWAY",35,23,6,12,50,50,6,12,50,0,0,0,6,6,100,1,4,5,6,4,0,4,3,18,14.64,62.1,17
2143,21,20000634,1,2015,"Courtney Lee","MEM","G",1,121,29,"PHO","2014-11-05","2014-11-05T21:00:00","AWAY",39,8,9,14,64.3,78.6,5,9,55.6,4,5,80,0,0,0,0,3,3,3,2,1,1,2,22,14,78.6,23
2144,21,20000635,1,2015,"Mike Conley","MEM","G",1,121,29,"PHO","2014-11-05","2014-11-05T21:00:00","AWAY",29,13,9,14,64.3,71.4,6,10,60,3,4,75,3,5,60,0,1,1,11,2,0,1,2,24,16.2,75,12
2170,12,20000571,1,2015,"LeBron James","CLE","F",1,122,17,"UTA","2014-11-05","2014-11-05T21:00:00","AWAY",42,2,8,18,44.4,55.6,5,13,38.5,3,5,60,12,12,100,0,3,3,4,3,0,4,2,31,23.28,66,3
2232,28,20000664,1,2015,"Chris Paul","LAC","G",1,124,26,"GS","2014-11-05","2014-11-05T22:30:00","AWAY",31,4,6,15,40,40,5,12,41.7,1,3,33.3,2,2,100,0,2,2,12,4,0,2,2,15,15.88,46.9,-25
2233,28,20000665,1,2015,"J.J. Redick","LAC","G",1,124,26,"GS","2014-11-05","2014-11-05T22:30:00","AWAY",23,29,3,6,50,66.7,2,4,50,1,2,50,5,5,100,0,1,1,0,0,0,2,1,12,8.2,75,-20
2249,26,20000487,1,2015,"Andre Iguodala","GS","GF",0,124,28,"LAC","2014-11-05","2014-11-05T22:30:00","HOME",20,34,3,3,100,133.3,2,2,100,1,1,100,2,2,100,0,0,0,1,1,0,2,1,9,3.88,112.5,7
2260,24,20000657,1,2015,"Matt Bonner","SA","F",1,125,22,"HOU","2014-11-06","2014-11-06T20:00:00","AWAY",15,14,2,4,50,50,1,1,100,1,3,33.3,0,0,0,0,1,1,1,0,0,0,1,5,4,62.5,-11
2262,24,20000649,1,2015,"Tony Parker","SA","G",1,125,22,"HOU","2014-11-06","2014-11-06T20:00:00","AWAY",25,47,3,8,37.5,37.5,3,8,37.5,0,0,0,0,0,0,1,0,1,1,0,0,2,1,6,8,37.5,-27
